tag_id,stap_s,stap_t,lat_s,lon_s,lat_t,lon_t,s,t,j,start,end,n,distance,bearing,gs_u,gs_v,ws_u,ws_v
5CF,33,34,35.49999999999999,110.9,37.1,110.5,1057068,1090870,1,2022-05-05T13:30:00Z,2022-05-05T16:30:00Z,1,181.14156937180374,348.6779053349687,-11.839723282081737,59.39470793928231,3.311694775390629,28.433041171264648
5CF,34,35,37.1,110.5,38.699999999999996,110.9,1090870,1125652,1,2022-05-14T12:30:00Z,2022-05-14T17:30:00Z,1,181.04182291731684,11.08267425646551,6.951051328584491,35.6370533493121,-4.827169513549803,-9.293369685058595
5CF,35,36,38.699999999999996,110.9,40.3,111.69999999999999,1125652,1160924,1,2022-05-16T12:30:00Z,2022-05-16T16:30:00Z,1,190.49921360169486,20.920859891047257,16.981953806259103,44.60278536602512,7.277505347442621,9.200011843872074
5CF,36,37,40.3,111.69999999999999,42.49999999999999,108.1,1160924,1190803,1,2022-05-17T12:30:00Z,2022-05-17T21:30:00Z,1,387.6592617347655,310.2432443507766,-32.82794824629613,27.888770355538558,-11.70874326883952,1.663095534261071
5CF,37,38,42.49999999999999,108.1,45.699999999999996,106.1,1190803,1222637,1,2022-05-18T12:30:00Z,2022-05-18T21:30:00Z,1,389.9304170368985,336.44507161261697,-17.284446806832186,39.78823176086722,-1.3872562978108705,12.847720740763343
5CF,38,39,45.699999999999996,106.1,48.699999999999996,103.69999999999999,1222637,1253982,1,2022-05-19T12:30:00Z,2022-05-19T21:30:00Z,1,379.8314340673909,332.27348548636047,-19.598146616800587,37.40531018433355,1.6426133809407581,1.5049282307942717
5CF,39,40,48.699999999999996,103.69999999999999,51.699999999999996,100.30000000000001,1253982,1284102,1,2022-05-20T13:30:00Z,2022-05-20T21:30:00Z,1,412.55510044238963,325.2612461341764,-29.325463111066814,42.40870702873527,-9.80745262756348,9.93932324295044
5CF,40,41,51.699999999999996,100.30000000000001,54.1,100.1,1284102,1318145,1,2022-05-21T13:30:00Z,2022-05-21T20:30:00Z,1,267.4209868850936,357.19484126165423,-1.865533718182526,38.16926594873136,8.762945127214707,1.4429278969900914
5CF,41,42,54.1,100.1,55.1,97.5,1318145,1349255,1,2022-05-22T14:30:00Z,2022-05-22T20:30:00Z,1,201.54188933988178,304.5775827394715,-27.594534413898877,19.062639008769242,-5.301574411010746,-2.5848994171142574
5CF,42,43,55.1,97.5,57.1,95.69999999999999,1349255,1381340,1,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,249.25267349594958,334.04067827149225,-18.14139853307226,37.34212766058296,-3.712542050170895,6.789255560302731
5CF,43,44,57.1,95.69999999999999,58.3,94.5,1381340,1414164,1,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,151.589625512717,332.3421645648903,-14.039149761464376,26.84067876808399,-0.6084692907714859,-7.496841491088868
5CF,44,45,58.3,94.5,58.5,93.5,1414164,1447238,1,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,62.57109841722864,291.2814477163104,-11.632450013327565,4.539211664560597,1.6670856372070324,-27.586224495849628
5CF,45,46,58.5,93.5,60.1,91.1,1447238,1478590,1,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,224.61877546166787,323.5330832561091,-22.1946449999,30.083861107841553,-12.067014561462395,-1.3011413696289074
5CF,46,47,60.1,91.1,61.5,89.30000000000001,1478590,1510678,1,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,184.21213088894245,328.64369429134155,-31.869418005459014,52.38513584799036,-16.33355071105957,20.048122912597652
5CF,47,48,61.5,89.30000000000001,62.28616,88.97598,1510678,1544484,1,2022-05-28T16:30:00Z,2022-05-28T18:30:00Z,1,89.25360341058148,349.13815527661814,-10.34946682243821,44.55962522352798,4.593049282836919,11.11755671081544
5D6,1,2,37.04525798,101.722533,35.8125,105.0625,13168,69474,1,2021-10-18T13:30:00Z,2021-10-18T18:30:00Z,1,329.2385124575729,113.54954539352332,60.926673857859775,-26.758494468414746,-10.346090689819324,0.9154520199096728
5D6,2,3,35.8125,105.0625,34.5625,108.0625,69474,125036,1,2021-10-24T13:30:00Z,2021-10-24T23:30:00Z,1,306.3956347860275,116.03941331682813,27.499749243522686,-13.49782431794511,-3.4157456574279776,13.002543077096556
5D6,3,4,34.5625,108.0625,32.4375,109.8125,125036,178125,1,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,286.3321289916679,144.90971979683405,18.271591388048456,-26.128298667883186,-7.725980634567261,-1.5056632818298348
5D6,4,5,32.4375,109.8125,32.0625,110.8125,178125,229712,1,2021-10-27T16:30:00Z,2021-10-27T20:30:00Z,1,103.00246108671469,113.54341882676022,23.58479681529855,-10.32618290026745,0.9134865484085094,3.717225851852417
5D6,5,6,32.0625,110.8125,31.4375,111.4375,229712,280557,1,2021-10-28T16:30:00Z,2021-10-28T19:30:00Z,1,91.15578439242395,139.3213718142028,19.787546218713096,-23.134601606134353,2.6460769132690434,1.3820480232238768
5D6,6,7,31.4375,111.4375,30.6875,111.3125,280557,329915,1,2021-10-29T17:30:00Z,2021-10-29T20:30:00Z,1,84.00436174681313,188.19701664254015,-3.9888928156324144,-27.827619445312084,5.7690987736816375,-3.726087853271485
5D6,7,8,30.6875,111.3125,26.0625,108.4375,329915,373848,1,2021-11-07T12:30:00Z,2021-11-07T23:30:00Z,1,584.8565850296526,209.4969011366996,-26.1622848052269,-46.48492335893617,-8.932939161238238,-22.960945307173294
5D6,8,9,26.0625,108.4375,19.8125,104.6875,373848,416058,1,2021-11-09T12:30:00Z,2021-11-09T23:30:00Z,1,791.6960459630104,209.81415754567064,-35.77046429518373,-62.77351292431064,-14.927237304765182,-27.42927195739746
5D6,9,12,19.8125,104.6875,16.9375,100.3125,416058,457001,1,2021-11-21T13:30:00Z,2021-12-04T20:30:00Z,3,561.2098383598192,236.1674077645666,-31.069848015724784,-20.952661534179995,-7.3614979769171764,0.7555868462407704
5D6,12,13,16.9375,100.3125,20.0625,102.1875,457001,510296,1,2022-04-04T13:30:00Z,2022-04-04T22:30:00Z,1,398.5421833927741,29.496255181184097,21.79468506126477,38.76270640998368,2.9520777923583963,5.623364401245119
5D6,13,14,20.0625,102.1875,22.5625,103.1875,510296,561860,1,2022-04-05T12:30:00Z,2022-04-05T19:30:00Z,1,295.60448969268833,20.367383978613077,14.690172102496918,39.802690761447614,5.480180521937786,7.225328579275946
5D6,14,15,22.5625,103.1875,23.3125,103.3125,561860,611702,1,2022-04-06T13:30:00Z,2022-04-06T17:30:00Z,1,84.04109097624968,8.750946570719236,3.1948213135817354,20.873755733555534,-7.398343061828616,-8.50307487945557
5D6,15,16,23.3125,103.3125,26.5625,106.6875,611702,667972,1,2022-04-08T14:30:00Z,2022-04-08T22:30:00Z,1,495.7295975039618,42.736623041714495,42.024046216485694,45.73500816996836,24.81449500236511,21.902325969314575
5D6,16,17,26.5625,106.6875,29.4375,105.5625,667972,715317,1,2022-04-10T15:30:00Z,2022-04-10T22:30:00Z,1,337.2686396288614,341.10882820769586,-15.587133915594848,45.79122655086096,4.255329764229906,25.37549957624163
5D6,17,18,29.4375,105.5625,29.6875,105.3125,715317,764419,1,2022-04-12T20:30:00Z,2022-04-12T22:30:00Z,1,36.808210868742776,318.8999220221496,-12.088485065183546,13.927931407262797,-3.712091281127935,-8.466168521118158
5D6,18,19,29.6875,105.3125,32.6875,105.1875,764419,813747,1,2022-04-19T13:30:00Z,2022-04-19T21:30:00Z,1,332.83166066950247,357.98065082524397,-1.4645698885651686,41.74562451656062,8.791242592620849,10.347295914459231
5D6,19,20,32.6875,105.1875,35.8125,102.3125,813747,857618,1,2022-04-20T12:30:00Z,2022-04-20T21:30:00Z,1,436.1770654440215,323.42177545411226,-28.84767250164632,39.05463535347428,1.173026812744141,4.072075616455079
5D6,20,21,35.8125,102.3125,36.0625,101.6875,857618,905976,1,2022-04-21T16:30:00Z,2022-04-21T18:30:00Z,1,62.84938879728397,296.3740255565069,-28.12112559560448,14.004864303211944,-5.025041043090821,-0.6279012268066406
5D6,21,22,36.0625,101.6875,37.04525798,101.722533,905976,955568,1,2022-04-24T13:30:00Z,2022-04-24T18:30:00Z,1,109.10106424201172,1.6369695424094743,1.3632705808269592e-15,22.263898158654744,1.3273618963623053,1.867138099365233
5D7,1,2,37.04525798,101.722533,36.5625,101.5625,13168,62524,1,2021-10-06T12:30:00Z,2021-10-06T15:30:00Z,1,55.44438573388872,194.97443272398726,-3.725573450386314,-18.550808600718547,-6.498463243357344,3.539993224517824
5D7,2,3,36.5625,101.5625,36.5625,102.0625,62524,113116,1,2021-10-07T11:30:00Z,2021-10-07T14:30:00Z,1,44.75947220202804,89.85107456149564,14.902041781563874,0.03873405832289193,-6.299540681798296,2.508263850260416
5D7,3,4,36.5625,102.0625,34.9375,103.8125,113116,166201,1,2021-10-10T12:30:00Z,2021-10-10T23:30:00Z,1,239.91028998189364,138.20623791392654,14.519364036400349,-16.314511474431477,-1.160714347703414,5.188843674238727
5D7,4,5,34.9375,103.8125,34.1875,105.0625,166201,218287,1,2021-10-17T12:30:00Z,2021-10-17T17:30:00Z,1,141.70701912022233,125.59660788836595,23.021028895871485,-16.555003908096694,-0.6016171252441413,-3.083411250607305
5D7,5,6,34.1875,105.0625,33.1875,105.5625,218287,268887,1,2021-10-31T11:30:00Z,2021-10-31T17:30:00Z,1,120.21533299239697,157.1770522631001,7.763819947942421,-18.534376322550134,-4.369503040555317,4.524831107391361
5D7,6,7,33.1875,105.5625,31.0625,107.5625,268887,322472,1,2021-11-01T14:30:00Z,2021-11-01T23:30:00Z,1,301.8852686766338,140.77156340144916,21.19404752482637,-26.085096722530555,-0.1283479442206487,-4.484981013563369
5D7,7,8,31.0625,107.5625,30.8125,107.9375,322472,372818,1,2021-11-02T11:30:00Z,2021-11-02T13:30:00Z,1,45.305119335877706,127.62227647620017,17.926249401644835,-13.884740552175147,-6.701901162818912,2.5614762876663195
5D7,8,9,30.8125,107.9375,30.4375,108.1875,372818,422917,1,2021-11-02T19:30:00Z,2021-11-02T21:30:00Z,1,47.98828532414779,149.97094750957586,11.997287408438366,-20.859046420196055,-5.157850567817689,-0.18873248130035447
5D7,9,10,30.4375,108.1875,25.9375,113.9375,422917,483961,1,2021-11-09T11:30:00Z,2021-11-09T22:30:00Z,1,753.0678736800887,130.06262242855837,52.36254087945575,-44.2670039764394,1.2135436419011894,-17.863115267517088
5D7,10,14,25.9375,113.9375,15.8125,102.1875,483961,510330,1,2021-11-30T10:30:00Z,2021-12-12T22:30:00Z,4,1656.9052001793068,229.72905080444738,-40.77214832484397,-34.746322846751795,-23.635270607511643,-24.03912246382162
5D7,14,15,15.8125,102.1875,19.6875,103.0625,510330,561635,1,2022-04-14T13:30:00Z,2022-04-14T22:30:00Z,1,438.79638860579416,12.07795214475442,10.197811077920726,47.95213363169043,7.289665899658202,14.78994088745117
5D7,15,16,19.6875,103.0625,22.4375,104.8125,561635,614685,1,2022-04-15T12:30:00Z,2022-04-15T20:30:00Z,1,354.6445903800021,30.54100645472124,22.515861808326754,38.38710589236383,16.237640876770023,5.8316475379943835
5D7,16,17,22.4375,104.8125,23.0625,105.3125,614685,665272,1,2022-04-16T13:30:00Z,2022-04-16T16:30:00Z,1,86.18427474960727,36.47864878332183,17.070743446172013,23.220240256546365,-5.078120928955078,6.604794964599608
5D7,17,18,23.0625,105.3125,25.8125,105.3125,665272,714850,1,2022-04-19T12:30:00Z,2022-04-19T19:30:00Z,1,304.6029863259761,0,2.6778529266243807e-15,43.73265709735748,0.9418497488839306,18.0533231401716
5D7,18,19,25.8125,105.3125,30.5625,105.0625,714850,763916,1,2022-04-20T12:30:00Z,2022-04-20T21:30:00Z,1,526.9799223914748,357.3884278736622,-2.665673659688712,58.754630491483994,4.544861804199215,25.064692047119138
5D7,19,20,30.5625,105.0625,30.5625,104.5625,763916,812524,1,2022-04-22T15:30:00Z,2022-04-22T17:30:00Z,1,47.96870730994065,270.127120089244,-23.96352925676322,0.05316710812462185,0.5395581573486316,-7.616686651611329
5D7,20,21,30.5625,104.5625,33.5625,104.5625,812524,862100,1,2022-05-01T12:30:00Z,2022-05-01T22:30:00Z,1,332.66405007819054,0,2.0449058712404344e-15,33.395847237982046,6.099343665161131,-1.515014533081055
5D7,21,22,33.5625,104.5625,36.1875,102.9375,862100,908455,1,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,326.90632115339673,333.43182698241316,-16.226933832181185,32.598338259557494,4.258239105224609,6.012701849365234
5D7,22,23,36.1875,102.9375,36.8125,104.5625,908455,961274,1,2022-05-03T12:30:00Z,2022-05-03T17:30:00Z,1,161.2582781322097,64.04571670906523,28.963999344445362,14.158666814751731,4.340225808105468,18.7149776550293
5D7,23,24,36.8125,104.5625,37.04525798,101.722533,961274,1005168,1,2022-05-04T12:30:00Z,2022-05-04T19:30:00Z,1,254.3307568143015,276.68104406881173,-36.47856831866079,4.52527227118455,-8.011180771309984,1.2240136701311377
5D8,1,2,37.00182899,101.751121,34.6875,105.5625,13416,70475,1,2021-10-24T11:30:00Z,2021-10-24T17:30:00Z,1,429.46588303442996,125.58658567041022,57.21139365467275,-42.955845152344416,-5.610133681144714,0.38096254865773815
5D8,2,3,34.6875,105.5625,32.8125,110.0625,70475,129018,1,2021-10-26T11:30:00Z,2021-10-26T21:30:00Z,1,465.86648712498584,115.24642857640981,42.09537145812735,-19.94598997964088,-1.2023216227523792,-1.6896178862258922
5D8,3,4,32.8125,110.0625,32.5625,110.9375,129018,180356,1,2021-10-27T15:30:00Z,2021-10-27T18:30:00Z,1,86.6153213529455,108.43167751918958,27.364119937598044,-9.163650631585245,-2.928269236597692,0.621620682383214
5D8,4,5,32.5625,110.9375,28.4375,111.4375,180356,230981,1,2021-11-09T12:30:00Z,2021-11-09T21:30:00Z,1,459.8121881526768,173.87978318232445,5.442869437976871,-51.0091315443591,19.856485636335584,-21.666041146226664
5D8,5,12,28.4375,111.4375,13.8125,103.4375,230981,264826,1,2021-11-24T13:30:00Z,2021-12-16T22:30:00Z,7,1818.6017738549017,208.72383701775033,-20.80683968295906,-38.17958204623659,-10.259918648856026,-18.109672655378066
5D8,12,13,13.8125,103.4375,17.0625,105.0625,264826,317624,1,2022-04-14T14:30:00Z,2022-04-14T22:30:00Z,1,399.6713276545697,25.660469446582397,21.627910807136736,45.30240454510846,7.37366309967041,11.95904266204834
5D8,13,14,17.0625,105.0625,19.0625,104.6875,317624,366464,1,2022-04-15T14:30:00Z,2022-04-15T21:30:00Z,1,224.89378421842702,349.8899611677792,-5.6376614702203085,31.811187320440716,6.93997510724749,1.5102774928501685
5D8,14,15,19.0625,104.6875,20.4375,104.4375,366464,415557,1,2022-04-17T13:30:00Z,2022-04-17T17:30:00Z,1,154.45290714456172,350.27458145452874,-6.520144403246484,38.27082831558772,-5.785403288269042,4.672084240722659
5D8,15,16,20.4375,104.4375,24.6875,106.4375,415557,469091,1,2022-04-19T13:30:00Z,2022-04-19T21:30:00Z,1,513.5974585474775,23.231425521305596,25.308648173841778,59.302976462171166,10.38659620399475,13.266788883590698
5D8,16,17,24.6875,106.4375,26.0625,105.8125,469091,517440,1,2022-04-20T12:30:00Z,2022-04-20T16:30:00Z,1,164.79604306922073,337.695004769188,-15.626443636031919,38.30229232403292,-0.6055436645507819,15.681931265258793
5D8,17,18,26.0625,105.8125,29.9375,105.5625,517440,566513,1,2022-04-23T13:30:00Z,2022-04-23T19:30:00Z,1,430.1292980761062,356.7807210917362,-4.022486513259175,71.89787120285061,0.5260615631103591,42.26312989196777
5D8,18,19,29.9375,105.5625,30.6875,106.3125,566513,617595,1,2022-04-25T13:30:00Z,2022-04-25T17:30:00Z,1,110.07439478752993,40.756937702274115,17.949890870003216,20.931479449676317,4.063431143188479,-4.260795570373537
5D8,19,20,30.6875,106.3125,33.1875,104.9375,617595,664447,1,2022-04-26T13:30:00Z,2022-04-26T21:30:00Z,1,306.1797318036635,335.23400579049826,-16.016779663039152,34.88783379407422,-3.6263089668273927,9.501134799957272
5D8,20,21,33.1875,104.9375,33.3125,105.3125,664447,714790,1,2022-04-27T15:30:00Z,2022-04-27T17:30:00Z,1,37.595285151570174,68.25816260734484,17.44278527534755,6.988748269966159,5.327715399169923,-20.26556685791016
5D8,21,22,33.3125,105.3125,34.0625,104.4375,714790,762648,1,2022-05-01T12:30:00Z,2022-05-01T17:30:00Z,1,116.19911011327694,315.9588015839789,-16.138782286934454,16.766054371917527,4.601284431152345,-4.556213349609374
5D8,22,23,34.0625,104.4375,36.4375,102.9375,762648,809253,1,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,296.74690767626646,333.0417011592666,-14.929892369080694,29.487681191332367,3.1200827514648437,7.991803198242191
5D8,23,24,36.4375,102.9375,37.00182899,101.751121,809253,856616,1,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,123.10544956170682,300.93117601404805,-19.98681407176771,14.03205816726482,4.160679763183596,-2.191842136230469
5E5,1,2,37.044269,101.725552,33.9375,108.1875,13168,75689,1,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,679.9196669108633,118.54215415250093,66.68619376847325,-36.42536345880272,-1.9814725753648534,4.095396933290269
5E5,2,3,33.9375,108.1875,31.0625,111.8125,75689,132504,1,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,466.5162472112503,132.1163080495961,43.218366141054204,-39.2608934804484,8.141418074205397,1.8161340718860621
5E5,3,11,31.0625,111.8125,15.3125,101.3125,132504,161398,1,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2046.0964068232772,213.8881495425344,-24.269442415692204,-36.32931985604295,-3.3100328161361374,-3.5322432822369514
5E5,11,12,15.3125,101.3125,18.6875,103.8125,161398,215931,1,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,458.6420636813669,35.12143748903907,26.37722235374052,37.73322511731198,6.20542062927246,10.300103728637696
5E5,12,13,18.6875,103.8125,22.3125,104.8125,215931,267486,1,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,414.6555965500597,14.397353604857187,10.305275178162436,40.3839275765813,13.698634619750978,7.282112854614258
5E5,13,14,22.3125,104.8125,23.1875,105.3125,267486,318071,1,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,109.66536468475967,27.82694338369396,25.58275654868845,48.74518283487622,13.683038708496094,15.35148661651611
5E5,14,15,23.1875,105.3125,25.9375,105.3125,318071,367649,1,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,304.6080264587841,0,2.0827744984856274e-15,34.014288853500226,14.597752380371094,11.749271057128908
5E5,15,16,25.9375,105.3125,29.0625,105.0625,367649,416728,1,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,347.1658458012151,355.9768398554172,-3.0422339125397704,43.48718764432865,13.190269406890868,14.555407173156736
5E5,16,17,29.0625,105.0625,32.6875,105.3125,416728,466795,1,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,402.6046289516316,3.340673682533975,2.6042256979912324,44.839881775042485,-0.7724874694824224,5.11035248413086
5E5,17,18,32.6875,105.3125,36.9375,103.9375,466795,513633,1,2022-04-28T12:30:00Z,2022-04-28T22:30:00Z,1,487.96121329981617,345.44863490167074,-12.245142247385987,47.39319745518107,-11.878932925415038,19.68655391784668
5E5,18,19,36.9375,103.9375,36.4375,102.5625,513633,560509,1,2022-04-30T13:30:00Z,2022-04-30T20:30:00Z,1,134.8337711181979,246.1122929337044,-17.59119626039918,-7.825030239861519,1.721400206647602,-7.604726157924108
5E5,19,20,36.4375,102.5625,37.044269,101.725552,560509,608368,1,2022-05-02T12:30:00Z,2022-05-02T17:30:00Z,1,100.60514425554392,312.26218227684876,-15.545441117223685,13.98578756286422,5.086066311035154,-1.821935225830077
5E7,1,2,37.04428903,101.724188,35.9375,103.3125,13168,66001,1,2021-08-25T15:30:00Z,2021-08-25T21:30:00Z,1,187.97833228174278,130.31967455746104,24.410803314984907,-20.665570093503707,4.25748546087265,-0.3219523915456142
5E7,2,3,35.9375,103.3125,35.6875,104.1875,66001,117339,1,2021-08-26T13:30:00Z,2021-08-26T17:30:00Z,1,83.80307116716652,109.07307139516877,19.778057705207676,-6.869009360123804,-8.31224337285614,10.793397301685337
5E7,3,4,35.6875,104.1875,34.6875,104.3125,117339,167195,1,2021-08-28T12:30:00Z,2021-08-28T18:30:00Z,1,111.52660833796453,174.10479969918833,1.9070646385263645,-18.55204473180876,-5.840317225723271,7.773287649553936
5E7,4,5,34.6875,104.3125,34.4375,104.5625,167195,217293,1,2021-08-29T14:30:00Z,2021-08-29T16:30:00Z,1,35.993045946767346,140.3290292443511,11.476278719586098,-13.900717506781946,-3.8527198569946286,5.7210572693634045
5E7,5,6,34.4375,104.5625,34.4375,105.1875,217293,268133,1,2021-08-30T18:30:00Z,2021-08-30T20:30:00Z,1,57.442700180696164,89.82327789073076,28.69045309675674,0.08849261414980575,2.277459318878174,-1.0796669266662613
5E7,6,7,34.4375,105.1875,32.9375,107.9375,268133,323201,1,2021-10-28T11:30:00Z,2021-10-28T21:30:00Z,1,304.44275163837796,122.35546613014913,25.692175495564484,-16.35362210852307,-1.564013324838255,-0.5175644487411479
5E7,7,8,32.9375,107.9375,31.4375,110.6875,323201,378269,1,2021-10-29T12:30:00Z,2021-10-29T22:30:00Z,1,308.06697577536005,121.93830626356555,26.119323176147528,-16.36163400002077,-1.621161500979615,-1.909460858677673
5E7,8,9,31.4375,110.6875,30.4375,111.6875,378269,429861,1,2021-10-30T11:30:00Z,2021-10-30T17:30:00Z,1,146.37012943959138,138.98113544082645,15.996879648708349,-18.48112914022954,-4.728358297050475,5.271839103190105
5E7,9,10,30.4375,111.6875,27.8125,112.8125,429861,481714,1,2021-11-07T13:30:00Z,2021-11-07T18:30:00Z,1,310.86144320598163,159.1021980604196,22.16086366785933,-58.33537688546324,-5.414901134454357,-56.78407183594359
5E7,10,11,27.8125,112.8125,27.0625,113.4375,481714,532560,1,2021-11-08T18:30:00Z,2021-11-08T21:30:00Z,1,103.56211169459478,143.22395405482803,20.6528372403443,-27.777749631378356,-5.795223786458328,-16.42883048014322
5E7,11,15,27.0625,113.4375,13.8125,103.5625,532560,562674,1,2021-11-25T10:30:00Z,2021-12-02T19:30:00Z,4,1790.7734351131896,216.9533369607501,-29.091895924077324,-38.89427549729935,-13.06922236262141,-23.09067956048089
5E7,15,16,13.8125,103.5625,14.6875,106.8125,562674,618715,1,2022-04-08T14:30:00Z,2022-04-08T23:30:00Z,1,363.8371160280244,74.17288030136268,38.885382882932426,11.091553435572981,4.301808715820313,-3.1954485412597653
5E7,16,17,14.6875,106.8125,18.0625,106.3125,618715,667296,1,2022-04-09T12:30:00Z,2022-04-09T22:30:00Z,1,377.28623184948907,351.93004978448994,-5.2947330497817795,37.57662468231176,-5.329477897338871,4.1860927496337865
5E7,17,18,18.0625,106.3125,21.5625,106.1875,667296,716620,1,2022-04-10T13:30:00Z,2022-04-10T22:30:00Z,1,387.67895929531574,358.0850016535115,-1.4387979151254997,43.29143010275445,8.459959277343753,3.5653257568359376
5E7,18,19,21.5625,106.1875,22.8125,106.0625,716620,765962,1,2022-04-12T17:30:00Z,2022-04-12T22:30:00Z,1,139.0149818082417,354.70287085690825,-2.5655012924271254,27.830920130112084,7.9427398754882805,-2.8249471801757795
5E7,19,20,22.8125,106.0625,25.1875,108.9375,765962,821247,1,2022-04-13T14:30:00Z,2022-04-13T22:30:00Z,1,393.3838760514725,47.46096946198929,36.20957453229592,33.411850301508586,12.279529817962645,16.628392357635498
5E7,20,21,25.1875,108.9375,25.5625,108.9375,821247,870844,1,2022-04-14T17:30:00Z,2022-04-14T19:30:00Z,1,41.541938635509524,0,1.2780661695252688e-15,20.872404523738734,-10.96541814880371,-3.42321418762207
5E7,21,22,25.5625,108.9375,26.9375,107.5625,870844,917705,1,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,205.1235321573558,318.25998963513473,-15.163060660072397,17.086969164031007,7.1442144226074245,11.01005247802735
5E7,22,23,26.9375,107.5625,29.4375,109.1875,917705,970509,1,2022-04-21T15:30:00Z,2022-04-21T21:30:00Z,1,319.70601457373374,29.557909434437533,26.264105001087778,46.556687643413255,19.13759199829102,21.74898706054688
5E7,23,24,29.4375,109.1875,30.4375,108.3125,970509,1018365,1,2022-04-30T13:30:00Z,2022-04-30T17:30:00Z,1,139.37083323313487,322.906933098857,-20.995983023962737,27.90948036119878,-18.160624415588373,-6.831099700927733
5E7,24,25,30.4375,108.3125,31.9375,106.5625,1018365,1064481,1,2022-05-01T12:30:00Z,2022-05-01T21:30:00Z,1,235.53885439913842,315.36491863403984,-18.37022178688235,18.697493315826332,-0.545300054931638,-15.331752410888678
5E7,25,26,31.9375,106.5625,33.3125,106.0625,1064481,1113078,1,2022-05-02T12:30:00Z,2022-05-02T18:30:00Z,1,159.54021596466535,343.0298829049923,-7.753075061716108,25.528841838871713,8.633389691162114,0.49439260253906375
5E7,26,27,33.3125,106.0625,35.8125,106.0625,1113078,1162658,1,2022-05-03T12:30:00Z,2022-05-03T17:30:00Z,1,277.3316272150469,0,3.4081764520673894e-15,55.65974539663672,0.17526644165039218,25.23432583740236
5E7,27,28,35.8125,106.0625,36.5625,101.6875,1162658,1203572,1,2022-05-05T12:30:00Z,2022-05-05T21:30:00Z,1,402.19389720000447,283.2269748131559,-43.450993394127835,10.253660516024315,-13.040130487060539,9.113327423095708
5E7,28,29,36.5625,101.6875,37.04428903,101.724188,1203572,1253168,1,2022-05-06T14:30:00Z,2022-05-06T16:30:00Z,1,53.56618759840038,3.493212203482983,1.7040882260336988e-15,27.82987269831843,-10.202471232604994,0.3865486267089904
56C,1,2,37.01987498,101.585549,36.5625,102.1875,12920,63764,1,2021-10-08T13:30:00Z,2021-10-08T17:30:00Z,1,73.91045049991,133.19106049557303,13.970804936647587,-13.86918876131788,1.1005663892040332,12.577681015920636
56C,1,2,37.01987498,101.585549,36.1875,102.8125,12920,65007,2,2021-10-08T13:30:00Z,2021-10-08T17:30:00Z,1,143.4653249729835,129.71083286738946,28.076783721625873,-24.167790771791047,-0.14953181855963985,7.040167490041729
56C,1,2,37.01987498,101.585549,36.5625,102.9375,12920,65252,3,2021-10-08T13:30:00Z,2021-10-08T17:30:00Z,1,130.90636070337302,112.40728370997954,30.734930402833577,-13.693515655706555,1.645116315473565,10.329275883474345
56C,1,2,37.01987498,101.585549,36.5625,102.8125,12920,65004,4,2021-10-08T13:30:00Z,2021-10-08T17:30:00Z,1,120.70017009258197,114.49868108351836,30.734930402833577,-13.693515655706555,1.645116315473565,10.329275883474345
56C,1,2,37.01987498,101.585549,35.8125,102.6875,12920,64762,5,2021-10-08T13:30:00Z,2021-10-08T17:30:00Z,1,166.48362574500445,143.25663580681368,27.94101296191557,-13.731944468665484,2.214490588178643,10.267386643362041
56C,1,2,37.01987498,101.585549,36.5625,102.9375,12920,65252,6,2021-10-08T13:30:00Z,2021-10-08T17:30:00Z,1,130.90636070337302,112.40728370997954,25.390720571341788,-34.63854949958939,-2.692892829057688,7.0094660167751295
56C,1,2,37.01987498,101.585549,36.4375,102.3125,12920,64013,7,2021-10-08T13:30:00Z,2021-10-08T17:30:00Z,1,91.61516636384707,134.6456286647816,16.79212000593035,-17.327750703137045,2.321223964887625,9.245097363210673
56C,1,2,37.01987498,101.585549,36.1875,102.6875,12920,64759,8,2021-10-08T13:30:00Z,2021-10-08T17:30:00Z,1,135.10020155715185,132.80344080508485,25.269240920641348,-24.20262718176832,0.09250742704582902,7.813174737966535
56C,1,2,37.01987498,101.585549,35.8125,102.3125,12920,64018,9,2021-10-08T13:30:00Z,2021-10-08T17:30:00Z,1,148.99877854736033,153.8343778575753,16.927360253907935,-34.721211718109814,-4.631208986284249,8.212612602346416
